"","chr","pos","Eigenvector 1","Eigenvector 2","Eigenvector 3","Eigenvector 4","chr_F"
"564","chr14",7730801,0.987980240395192,0.98790024199516,0.967120657586848,0.624817503649927,"chr14"
"565","chr14",8077840,0.672516549669007,0.578788424231515,0.802803943921122,0.757994840103198,"chr14"
"566","chr14",8309253,0.723005539889202,0.688016239675207,0.776164476710466,0.105317893642127,"chr14"
"567","chr14",8675486,0.76007479850403,0.855582888342233,0.889392212155757,0.837253254934901,"chr14"
"568","chr14",9215697,0.78467430651387,0.659536809263815,0.601617967640647,0.105317893642127,"chr14"
"569","chr14",9700233,0.128447431051379,0.128107437851243,0.112977740445191,0.0198296034079318,"chr14"
"570","chr14",10751359,0.0365892682146357,0.0264894702105958,0.0204695906081878,0.105317893642127,"chr14"
"571","chr14",11418754,0.585628287434251,0.634777304453911,0.853142937141257,0.0198296034079318,"chr14"
"572","chr14",12133360,0.0627787444251115,0.0898682026359472,0.140187196256075,0.105317893642127,"chr14"
"573","chr14",12739657,0.473970520589588,0.567578648427031,0.4937501249975,0.284584308313834,"chr14"
"574","chr14",13711187,0.00771984560308794,0.0308993820123597,0.0794284114317714,0.757994840103198,"chr14"
"575","chr14",14721445,0.69672606547869,0.606887862242755,0.578548429031419,0.284584308313834,"chr14"
"576","chr14",15817883,0.602787944241115,0.566378672426551,0.460630787384252,0.0198296034079318,"chr14"
"577","chr14",16774262,0.814793704125917,0.589358212835743,0.625877482450351,0.948571028579428,"chr14"
"578","chr14",17571752,0.220885582288354,0.307843843123138,0.238165236695266,0.284584308313834,"chr14"
"579","chr14",18435708,0.484560308793824,0.537669246615068,0.749235015299694,0.504419911601768,"chr14"
"580","chr14",19325320,0.745445091098178,0.430921381572369,0.635677286454271,0.837253254934901,"chr14"
"581","chr14",19967959,0.749585008299834,0.786234275314494,0.892072158556829,0.837253254934901,"chr14"
"582","chr14",20855417,0.657446851062979,0.808663826723465,0.888832223355533,0.105317893642127,"chr14"
"583","chr14",21700710,0.121997560048799,0.242285154296914,0.55029899402012,0.284584308313834,"chr14"
"584","chr14",22360261,0.736045279094418,0.68972620547589,0.481040379192416,0.284584308313834,"chr14"
"585","chr14",23237078,0.622577548449031,0.701345973080538,0.608417831643367,0.284584308313834,"chr14"
"586","chr14",23839524,0.680386392272155,0.851372972540549,0.937891242175157,0.284584308313834,"chr14"
"587","chr14",24449841,0.263614727705446,0.141357172856543,0.0144597108057839,0.837253254934901,"chr14"
"588","chr14",24916902,0.655266894662107,0.256844863102738,0.335463290734185,0.284584308313834,"chr14"
"589","chr14",25588133,0.806903861922762,0.893302133957321,0.871832563348733,0.837253254934901,"chr14"
"590","chr14",26142643,0.599678006439871,0.273564528709426,0.474810503789924,0.105317893642127,"chr14"
"591","chr14",26655036,0.974970500589988,0.970520589588208,0.888792224155517,0.105317893642127,"chr14"
"592","chr14",27253630,0.793704125917482,0.855562888742225,0.81282374352513,0.757994840103198,"chr14"
"593","chr14",27769535,0.627287454250915,0.283994320113598,0.251134977300454,0.624817503649927,"chr14"
"594","chr14",28312101,0.527319453610928,0.500819983600328,0.48415031699366,0.105317893642127,"chr14"
"595","chr15",29495,0.0105997880042399,0.0224395512089758,0.00721985560288794,0.624817503649927,"chr15"
"596","chr15",877103,0.00484990300193996,0.0254094918101638,0.126867462650747,0.624817503649927,"chr15"
"597","chr15",1772090,0.00797984040319193,0.0191396172076558,0.00318993620127598,0.837253254934901,"chr15"
"598","chr15",2432042,0.0334593308133837,0.0501389972200556,0.0802983940321194,0.284584308313834,"chr15"
"599","chr15",3102551,0.128157436851263,0.211085778284434,0.284464310713786,0.284584308313834,"chr15"
"600","chr15",3542555,0.0358492830143397,0.100927981440371,0.0890682186356273,0.0198296034079318,"chr15"
"601","chr15",4128009,0.328843423131537,0.192166156676866,0.27842443151137,0.284584308313834,"chr15"
"602","chr15",4617672,0.0578988420231595,0.0264094718105638,0.00226995460090798,0.837253254934901,"chr15"
"603","chr15",5100593,0.0896882062358753,0.0855182896342073,0.0991780164396712,0.757994840103198,"chr15"
"604","chr15",5914449,0.000499990000199996,0.000849983000339993,0.000899982000359993,0.284584308313834,"chr15"
"605","chr15",7401236,0.0323393532129357,0.0185096298074039,0.0137597248055039,0.624817503649927,"chr15"
"606","chr15",8323497,0.48485030299394,0.0708285834283314,0.106507869842603,0.977020459590808,"chr15"
"607","chr15",9187945,0.0171796564068719,0.00735985280294394,0.0231895362092758,0.105317893642127,"chr15"
"608","chr15",9990817,0.188256234875302,0.0692086158276835,0.121147577048459,0.105317893642127,"chr15"
"609","chr15",10922570,0.114807703845923,0.0962380752384952,0.0730885382292354,0.284584308313834,"chr15"
"610","chr15",11752605,0.00273994520109598,0.00412991740165197,0.0126297474050519,0.757994840103198,"chr15"
"611","chr15",12635237,0.00188996220075598,0.00889982200355992,0.0656486870262595,0.0198296034079318,"chr15"
"612","chr15",13584367,0.00282994340113198,0.00688986220275595,0.0173596528069439,0.105317893642127,"chr15"
"613","chr15",14293538,0.235145297094058,0.178016439671207,0.414181716365673,0.504419911601768,"chr15"
"614","chr15",15054028,0.000549989000219996,0.00211995760084798,0.00859982800343993,0.105317893642127,"chr15"
"615","chr15",15919271,0.00378992420151597,0.00402991940161197,0.0243195136097278,0.504419911601768,"chr15"
"616","chr15",16385847,0.76397472050559,0.748695026099478,0.715965680686386,0.504419911601768,"chr15"
"617","chr15",17326109,0.783014339713206,0.80647387052259,0.888012239755205,0.624817503649927,"chr15"
"618","chr15",17881460,0.600847983040339,0.713055738885222,0.737945241095178,0.105317893642127,"chr15"
"619","chr15",18584579,0.760584788304234,0.786814263714726,0.889872202555949,0.504419911601768,"chr15"
"620","chr15",19042494,0.536719265614688,0.465640687186256,0.51569968600628,0.504419911601768,"chr15"
"621","chr15",19519371,0.372122557548849,0.343773124537509,0.541519169616608,0.624817503649927,"chr15"
"622","chr15",20494342,0.168286634267315,0.21227575448491,0.204585908281834,0.837253254934901,"chr15"
"623","chr15",21251991,0.606767864642707,0.333193336133277,0.175696486070279,0.948571028579428,"chr15"
"624","chr15",21733990,0.278744425111498,0.383622327553449,0.636947261054779,0.0198296034079318,"chr15"
"625","chr15",22314223,0.765904681906362,0.317843643127137,0.228985420291594,0.837253254934901,"chr15"
"626","chr15",23053598,0.0926781464370713,0.0278994420111598,0.0607587848243035,0.284584308313834,"chr15"
"627","chr15",23758738,0.879962400751985,0.689856202875943,0.46715065698686,0.0198296034079318,"chr15"
"628","chr15",24575542,0.887222255554889,0.700315993680126,0.749365012699746,0.504419911601768,"chr15"
"629","chr15",25097058,0.166366672666547,0.341613167736645,0.352222955540889,0.284584308313834,"chr15"
"630","chr15",25666614,0.226595468090638,0.165296694066119,0.0437791244175117,0.624817503649927,"chr15"
"631","chr15",25904531,0.929641407171857,0.947861042779144,0.945971080578388,0.504419911601768,"chr15"
"632","chr15",26254487,0.230985380292394,0.336153276934461,0.465460690786184,0.284584308313834,"chr15"
"633","chr16",17611,0.724265514689706,0.654586908261835,0.276554468910622,0.757994840103198,"chr16"
"634","chr16",433364,0.796784064318714,0.77182456350873,0.564958700825983,0.757994840103198,"chr16"
"635","chr16",857376,0.736665266694666,0.723485530289394,0.788494230115398,0.504419911601768,"chr16"
"636","chr16",1321586,0.237595248095038,0.100307993840123,0.177886442271155,0.948571028579428,"chr16"
"637","chr16",1926850,0.268884622307554,0.0538489230215396,0.0502789944201116,0.837253254934901,"chr16"
"638","chr16",2653818,0.691936161276774,0.547629047419052,0.626027479450411,0.105317893642127,"chr16"
"639","chr16",3298303,0.894502109957801,0.864032719345613,0.702745945081098,0.105317893642127,"chr16"
"640","chr16",3740439,0.27577448451031,0.0489090218195636,0.0212195756084878,0.988680226395472,"chr16"
"641","chr16",4605184,0.635507289854203,0.554658906821864,0.364952700945981,0.284584308313834,"chr16"
"642","chr16",5937847,0.80857382852343,0.0856882862342753,0.275584488310234,0.757994840103198,"chr16"
"643","chr16",7051965,0.693806123877522,0.819193616127677,0.667756644867103,0.105317893642127,"chr16"
"644","chr16",7597368,0.187876242475151,0.23942521149577,0.390592188156237,0.624817503649927,"chr16"
"645","chr16",8385082,0.241015179696406,0.361162776744465,0.535939281214376,0.624817503649927,"chr16"
"646","chr16",8845304,0.49770004599908,0.501439971200576,0.772734545309094,0.948571028579428,"chr16"
"647","chr16",9562264,0.187166256674866,0.116917661646767,0.0911881762364753,0.504419911601768,"chr16"
"648","chr16",10447467,0.134567308653827,0.0385192296154077,0.0895582088358233,0.0198296034079318,"chr16"
"649","chr16",11430788,0.369922601547969,0.282904341913162,0.310073798524029,0.504419911601768,"chr16"
"650","chr16",12062947,0.385632287354253,0.365632687346253,0.229965400691986,0.757994840103198,"chr16"
"651","chr16",12719565,0.463710725785484,0.446711065778684,0.374782504349913,0.504419911601768,"chr16"
"652","chr16",13591570,0.334933301333973,0.230965380692386,0.394572108557829,0.624817503649927,"chr16"
"653","chr16",14377414,0.781004379912402,0.863232735345293,0.465720685586288,0.624817503649927,"chr16"
"654","chr16",15017838,0.665076698466031,0.676556468870623,0.690596188076238,0.284584308313834,"chr16"
"655","chr16",15552126,0.747345053098938,0.804653906921862,0.795664086718266,0.284584308313834,"chr16"
"656","chr16",16285886,0.155756884862303,0.154286914261715,0.0611587768244635,0.837253254934901,"chr16"
"657","chr16",16601168,0.860792784144317,0.685976280474391,0.609387812243755,0.284584308313834,"chr16"
"658","chr16",17089013,0.113607727845443,0.0192296154076918,0.0115697686046279,0.837253254934901,"chr16"
"659","chr16",17868319,0.506479870402592,0.492720145597088,0.30392392152157,0.757994840103198,"chr16"
"660","chr16",18788479,0.52294954100918,0.359922801543969,0.0989680206395872,0.624817503649927,"chr16"
"661","chr16",19691661,0.389932201355973,0.652416951660967,0.790954180916382,0.0198296034079318,"chr16"
"662","chr16",20327685,0.500209995800084,0.361162776744465,0.309533809323814,0.757994840103198,"chr16"
"663","chr16",20899700,0.257244855102898,0.240835183296334,0.23967520649587,0.284584308313834,"chr16"
"664","chr16",21583105,0.427671446571069,0.376662466750665,0.154676906461871,0.757994840103198,"chr16"
"665","chr16",22149558,0.0560588788224236,0.0608587828243435,0.136287274254515,0.504419911601768,"chr16"
"666","chr16",23242651,0.637787244255115,0.837393252134957,0.843143137137257,0.284584308313834,"chr16"
"667","chr16",23878433,0.911251774964501,0.938351232975341,0.951820963580728,0.504419911601768,"chr16"
"668","chr16",25089061,0.136747265054699,0.129437411251775,0.252134957300854,0.284584308313834,"chr16"
"669","chr17",21103,0.666546669066619,0.528319433611328,0.779364412711746,0.105317893642127,"chr17"
"670","chr17",677428,0.889782204355913,0.819483610327793,0.572998540029199,0.624817503649927,"chr17"
"671","chr17",1188393,0.877812443751125,0.803963920721586,0.849733005339893,0.105317893642127,"chr17"
"672","chr17",1902171,0.390752184956301,0.461170776584468,0.554768904621908,0.284584308313834,"chr17"
"673","chr17",2693259,0.0347393052138957,0.0255694886102278,0.0752784944301114,0.0198296034079318,"chr17"
"674","chr17",3446519,0.395132097358053,0.497920041599168,0.707535849283014,0.504419911601768,"chr17"
"675","chr17",4189484,0.446481070378592,0.4365012699746,0.343613127737445,0.837253254934901,"chr17"
"676","chr17",5060094,0.569228615427691,0.655856882862343,0.76867462650747,0.757994840103198,"chr17"
"677","chr17",5874148,0.0540889182216356,0.103687926241475,0.134207315853683,0.624817503649927,"chr17"
"678","chr17",6668923,0.756784864302714,0.843203135937281,0.799044019119618,0.624817503649927,"chr17"
"679","chr17",7278599,0.524539509209816,0.401921961560769,0.395792084158317,0.837253254934901,"chr17"
"680","chr17",7794429,0.135027299454011,0.248845023099538,0.397402051958961,0.624817503649927,"chr17"
"681","chr17",8494590,0.165856682866343,0.0496990060198796,0.0700085998280034,0.988680226395472,"chr17"
"682","chr17",9570248,0.24957500849983,0.201515969680606,0.177916441671167,0.757994840103198,"chr17"
"683","chr17",10528056,0.827863442731145,0.781364372712546,0.442561148777024,0.624817503649927,"chr17"
"684","chr17",11475093,0.956360872782544,0.916381672366553,0.69652606947861,0.624817503649927,"chr17"
"685","chr17",12451101,0.714255714885702,0.606507869842603,0.725895482090358,0.624817503649927,"chr17"
"686","chr17",13437408,0.721865562688746,0.742055158896822,0.424371512569749,0.837253254934901,"chr17"
"687","chr17",14227899,0.982710345793084,0.93735125297494,0.940741185176296,0.757994840103198,"chr17"
"688","chr17",14759476,0.875312493750125,0.706245875082498,0.678136437271255,0.0198296034079318,"chr17"
"689","chr17",15123244,0.872592548149037,0.883302333953321,0.911991760164797,0.624817503649927,"chr17"
"690","chr17",15651019,0.532059358812824,0.628297434051319,0.374672506549869,0.504419911601768,"chr17"
"691","chr17",16655984,0.699896002079958,0.483610327793444,0.55159896802064,0.504419911601768,"chr17"
"692","chr17",17844660,0.258654826903462,0.207605847883042,0.156696866062679,0.911001779964401,"chr17"
"693","chr17",18368968,0.0694786104277914,0.0140497190056199,0.0202695946081078,0.105317893642127,"chr17"
"694","chr17",18706911,0.615967680646387,0.668506629867403,0.445391092178156,0.837253254934901,"chr17"
"695","chr17",19414914,0.94860102797944,0.864992700145997,0.813493730125397,0.284584308313834,"chr17"
"696","chr17",20062601,0.0639387212255755,0.179126417471651,0.336313273734525,0.105317893642127,"chr17"
"697","chr17",20540548,0.945441091178176,0.754204915901682,0.597288054238915,0.624817503649927,"chr17"
"698","chr17",20948333,0.504719905601888,0.544369112617748,0.821943561128777,0.284584308313834,"chr17"
"699","chr17",21530326,0.0322693546129077,0.0836883262334753,0.185406291874163,0.284584308313834,"chr17"
"700","chr17",21966632,0.302203955920882,0.329633407331853,0.430821383572329,0.911001779964401,"chr17"
"701","chr17",22385290,0.283254334913302,0.337433251334973,0.44010119797604,0.284584308313834,"chr17"
"702","chr17",22963400,0.776914461710766,0.933541329173416,0.981740365192696,0.0198296034079318,"chr17"
"703","chr17",23384207,0.142007159856803,0.256314873702526,0.46805063898722,0.284584308313834,"chr17"
"704","chr17",23775673,0.541229175416492,0.495360092798144,0.680956380872383,0.757994840103198,"chr17"
"705","chr17",24010782,0.247385052298954,0.331773364532709,0.249765004699906,0.284584308313834,"chr17"
"706","chr17",24338028,0.624097518049639,0.423731525369493,0.579878402431951,0.284584308313834,"chr17"
"707","chr17",24690387,0.265764684706306,0.311393772124557,0.523989520209596,0.00292994140117198,"chr17"
"708","chr17",25282276,0.439431211375772,0.535439291214176,0.658346833063339,0.105317893642127,"chr17"
"709","chr17",25669886,0.142777144457111,0.170596588068239,0.172126557468851,0.284584308313834,"chr17"
"710","chr17",26056549,0.147997040059199,0.120317593648127,0.249535009299814,0.504419911601768,"chr17"
"711","chr17",26694913,0.776354472910542,0.741215175696486,0.697056058878822,0.284584308313834,"chr17"
"712","chr18",10358,0.336853262934741,0.344493110137797,0.521239575208496,0.284584308313834,"chr18"
"713","chr18",449052,0.853342933141337,0.873492530149397,0.868132637347253,0.105317893642127,"chr18"
"714","chr18",703968,0.72797544049119,0.559528809423812,0.0837083258334833,0.757994840103198,"chr18"
"715","chr18",949426,0.526659466810664,0.681406371872563,0.795954080918382,0.284584308313834,"chr18"
"716","chr18",1276030,0.547979040419192,0.451540969180616,0.389912201755965,0.757994840103198,"chr18"
"717","chr18",1675699,0.751184976300474,0.812903741925161,0.81597368052639,0.284584308313834,"chr18"
"718","chr18",2258288,0.815213695726085,0.634917301653967,0.823403531929361,0.837253254934901,"chr18"
"719","chr18",3158016,0.736965260694786,0.76682466350673,0.432901341973161,0.504419911601768,"chr18"
"720","chr18",3603538,0.373382532349353,0.208845823083538,0.112067758644827,0.837253254934901,"chr18"
"721","chr18",4384438,0.636747265054699,0.51919961600768,0.53929921401572,0.105317893642127,"chr18"
"722","chr18",5292963,0.296414071718566,0.497320053598928,0.564318713625727,0.284584308313834,"chr18"
"723","chr18",6253558,0.47805043899122,0.592448151036979,0.214405711885762,0.284584308313834,"chr18"
"724","chr18",7025233,0.184986300273995,0.144677106457871,0.0415591688166237,0.284584308313834,"chr18"
"725","chr18",7584108,0.102547949041019,0.235445291094178,0.317853642927141,0.504419911601768,"chr18"
"726","chr18",8255681,0.821553568928621,0.856292874142517,0.855052898942021,0.948571028579428,"chr18"
"727","chr18",8905482,0.787764244715106,0.9340013199736,0.951290974180516,0.624817503649927,"chr18"
"728","chr18",9495916,0.728365432691346,0.457360852782944,0.679026419471611,0.948571028579428,"chr18"
"729","chr18",10606585,0.932801343973121,0.75887482250355,0.652296954060919,0.757994840103198,"chr18"
"730","chr18",11214598,0.347573048539029,0.350762984740305,0.456970860582788,0.504419911601768,"chr18"
"731","chr18",11846414,0.882462350752985,0.866362672746545,0.657556848863023,0.624817503649927,"chr18"
"732","chr18",12547545,0.664476710465791,0.599768004639907,0.450310993780124,0.284584308313834,"chr18"
"733","chr18",13325067,0.232285354292914,0.177166456670867,0.328953420931581,0.105317893642127,"chr18"
"734","chr18",13652018,0.820283594328113,0.433871322573549,0.481780364392712,0.105317893642127,"chr18"
"735","chr18",14321151,0.921591568168637,0.938361232775344,0.984560308793824,0.105317893642127,"chr18"
"736","chr18",16017745,0.188836223275535,0.0262294754104918,0.0217595648087038,0.504419911601768,"chr18"
"737","chr18",16663204,0.272344553108938,0.23212535749285,0.316723665526689,0.284584308313834,"chr18"
"738","chr18",17151213,0.280154396912062,0.0696586068278634,0.285284294314114,0.0198296034079318,"chr18"
"739","chr18",17600645,0.336213275734485,0.345183096338073,0.160196796064079,0.284584308313834,"chr18"
"740","chr18",17991107,0.918851622967541,0.799734005319894,0.786854262914742,0.624817503649927,"chr18"
"741","chr18",19211516,0.337703245935081,0.473680526389472,0.472770544589108,0.624817503649927,"chr18"
"742","chr18",19994823,0.0303593928121438,0.107787844243115,0.154326913461731,0.284584308313834,"chr18"
"743","chr18",21058582,0.321873562528749,0.405711885762285,0.493980120397592,0.284584308313834,"chr18"
"744","chr18",22292727,0.492510149797004,0.362522749545009,0.0877582448351033,0.995660086798264,"chr18"
"745","chr18",23204609,0.583818323633527,0.555388892222156,0.330763384732305,0.911001779964401,"chr18"
"746","chr18",23517400,0.496740065198696,0.784804303913922,0.810463790724186,0.0198296034079318,"chr18"
"747","chr18",24131232,0.197656046879062,0.29902401951961,0.117127657446851,0.284584308313834,"chr18"
"748","chr18",24359188,0.965380692386152,0.881042379152417,0.789944201115978,0.837253254934901,"chr18"
"749","chr18",24813556,0.722635547289054,0.370372592548149,0.201835963280734,0.284584308313834,"chr18"
"750","chr18",25019425,0.479930401391972,0.585538289234215,0.357322853542929,0.105317893642127,"chr18"
"751","chr18",25242267,0.869872602547949,0.790344193116138,0.903201935961281,0.284584308313834,"chr18"
"752","chr18",25705689,0.576408471830563,0.609107817843643,0.78907421851563,0.284584308313834,"chr18"
"753","chr18",26356690,0.0794284114317714,0.153776924461511,0.100887982240355,0.757994840103198,"chr18"
"754","chr19",1307,0.585478290434191,0.334233315333693,0.277814443711126,0.105317893642127,"chr19"
"755","chr19",2382912,0.583778324433511,0.541419171616568,0.625487490250195,0.757994840103198,"chr19"
"756","chr19",4283428,0.520369592608148,0.600717985640287,0.574858502829943,0.504419911601768,"chr19"
"757","chr19",5568719,0.579078418431631,0.399852002959941,0.29367412651747,0.284584308313834,"chr19"
"758","chr19",6996398,0.726335473290534,0.777044459110818,0.472330553388932,0.105317893642127,"chr19"
"759","chr19",7822359,0.754684906301874,0.691716165676686,0.475070498590028,0.988680226395472,"chr19"
"760","chr19",8491735,0.129757404851903,0.199556008879822,0.0618087638247235,0.948571028579428,"chr19"
"761","chr19",9169870,0.429391412171757,0.620807583848323,0.584988300233995,0.105317893642127,"chr19"
"762","chr19",10058531,0.208105837883242,0.250154996900062,0.506829863402732,0.105317893642127,"chr19"
"763","chr19",10920257,0.913121737565249,0.947991040179196,0.924281514369713,0.284584308313834,"chr19"
"764","chr19",11617452,0.396842063158737,0.201035979280414,0.327883442331153,0.624817503649927,"chr19"
"765","chr19",12263717,0.479260414791704,0.276384472310554,0.158126837463251,0.504419911601768,"chr19"
"766","chr19",12468051,0.262304753904922,0.316223675526489,0.229865402691946,0.105317893642127,"chr19"
"767","chr19",12963721,0.366202675946481,0.441481170376592,0.163656726865463,0.624817503649927,"chr19"
"768","chr19",13632212,0.145807083858323,0.143357132857343,0.273354532909342,0.504419911601768,"chr19"
"769","chr19",14331097,0.608947821043579,0.739115217695646,0.575398492030159,0.624817503649927,"chr19"
"770","chr19",15267562,0.100247995040099,0.152606947861043,0.183766324673507,0.284584308313834,"chr19"
"771","chr19",16129381,0.497390052198956,0.571898562028759,0.285264294714106,0.284584308313834,"chr19"
"772","chr19",16758545,0.230915381692366,0.125197496050079,0.0595888082238355,0.105317893642127,"chr19"
"773","chr19",17875749,0.916271674566509,0.936941261174776,0.854942901141977,0.0198296034079318,"chr19"
"774","chr19",18631141,0.655916881662367,0.611467770644587,0.759564808703826,0.105317893642127,"chr19"
"775","chr19",19406565,0.134977300453991,0.23777524449511,0.389932201355973,0.995660086798264,"chr19"
"776","chr19",19945400,0.146607067858643,0.22177556448871,0.435271294574109,0.284584308313834,"chr19"
"777","chr19",20719345,0.854722905541889,0.909491810163797,0.837603247935041,0.624817503649927,"chr19"
"778","chr19",21407903,0.672856542869143,0.351932961340773,0.353842923141537,0.624817503649927,"chr19"
"779","chr19",21946120,0.673366532669347,0.862902741945161,0.877102457950841,0.284584308313834,"chr19"
"780","chr19",22725988,0.181446371072579,0.109517809643807,0.31107377852443,0.105317893642127,"chr19"
"781","chr19",23326476,0.847983040339193,0.683076338473231,0.759344813103738,0.0198296034079318,"chr19"
"782","chr19",23692564,0.402191956160877,0.381692366152677,0.298454030919382,0.837253254934901,"chr19"
"783","chr19",24122098,0.71602567948641,0.415591688166237,0.541029179416412,0.504419911601768,"chr19"
"784","chr19",24416790,0.618487630247395,0.587988240235195,0.721545569088618,0.105317893642127,"chr19"
"785","chr19",24887004,0.205445891082178,0.430521389572209,0.460210795784084,0.948571028579428,"chr19"
"786","chr19",25438255,0.315083698326034,0.589618207635847,0.72497550048999,0.105317893642127,"chr19"
"787","chr19",25785885,0.398892022159557,0.386282274354513,0.4902501949961,0.105317893642127,"chr19"
"788","chr19",26300572,0.268164636707266,0.238885222295554,0.360452790944181,0.105317893642127,"chr19"
"789","chr20",19687,0.195736085278294,0.136677266454671,0.0901081978360433,0.757994840103198,"chr20"
"790","chr20",1070169,0.0823283534329313,0.00878982420351593,0.0150496990060199,0.284584308313834,"chr20"
"791","chr20",2016802,0.0261694766104678,0.0126097478050439,0.0516289674206516,0.504419911601768,"chr20"
"792","chr20",2731095,0.75527489450211,0.572318553628927,0.697656046879062,0.504419911601768,"chr20"
"793","chr20",3131456,0.0905381892362153,0.0748285034299314,0.0437391252174957,0.0198296034079318,"chr20"
"794","chr20",3494823,0.947931041379172,0.756494870102598,0.668026639467211,0.757994840103198,"chr20"
"795","chr20",4038616,0.788394232115358,0.577138457230855,0.574558508829823,0.105317893642127,"chr20"
"796","chr20",4838734,0.394912101757965,0.185596288074239,0.0780284394312114,0.105317893642127,"chr20"
"797","chr20",5863792,0.102447951040979,0.108927821443571,0.116727665446691,0.624817503649927,"chr20"
"798","chr20",6834442,0.79522409551809,0.826403471930561,0.595638087238255,0.105317893642127,"chr20"
"799","chr20",8098067,0.381352372952541,0.387482250354993,0.306283874322514,0.284584308313834,"chr20"
"800","chr20",8689578,0.190386192276154,0.228715425691486,0.388562228755425,0.0198296034079318,"chr20"
"801","chr20",9600338,0.724495510089798,0.587898242035159,0.352582948341033,0.0198296034079318,"chr20"
"802","chr20",10387844,0.206265874682506,0.382152356952861,0.186926261474771,0.757994840103198,"chr20"
"803","chr20",10991358,0.890652186956261,0.872972540549189,0.901051978960421,0.504419911601768,"chr20"
"804","chr20",11452816,0.0422991540169197,0.0977780444391112,0.0499690006199876,0.837253254934901,"chr20"
"805","chr20",11526528,0.263684726305474,0.446381072378552,0.548209035819284,0.105317893642127,"chr20"
"806","chr20",11673826,0.340193196136077,0.376472470550589,0.45370092598148,0.284584308313834,"chr20"
"807","chr20",11798236,0.30927381452371,0.27907441851163,0.52134957300854,0.837253254934901,"chr20"
"808","chr20",12735720,0.328783424331513,0.51779964400712,0.80132397352053,0.284584308313834,"chr20"
"809","chr20",14088223,0.879792404151917,0.895542089158217,0.767194656106878,0.284584308313834,"chr20"
"810","chr20",15195073,0.632097358052839,0.511789764204716,0.762344753104938,0.284584308313834,"chr20"
"811","chr20",16813052,0.938161236775265,0.941811163776724,0.71477570448591,0.624817503649927,"chr20"
"812","chr20",17417033,0.0708185836283274,0.129027419451611,0.148587028259435,0.757994840103198,"chr20"
"813","chr20",18192808,0.0518489630207396,0.0999480010399792,0.300383992320154,0.105317893642127,"chr20"
"814","chr20",19131876,0.972540549189016,0.977030459390812,0.952890942181156,0.504419911601768,"chr20"
"815","chr20",20398823,0.430871382572349,0.461740765184696,0.520269594608108,0.911001779964401,"chr20"
"816","chr20",22075080,0.435651286974261,0.151986960260795,0.108197836043279,0.105317893642127,"chr20"
"817","chr20",23763186,0.524129517409652,0.395732085358293,0.285204295914082,0.105317893642127,"chr20"
"818","chr20",24269917,0.879302413951721,0.921571568568629,0.706865862682746,0.837253254934901,"chr20"
"819","chr20",24527167,0.903541929161417,0.918651626967461,0.960080798384032,0.105317893642127,"chr20"
"820","chr20",25176874,0.80657386852263,0.855412891742165,0.610587788244235,0.504419911601768,"chr20"
"821","chr20",25523899,0.77397452050959,0.837483250334993,0.651786964260715,0.284584308313834,"chr20"
"822","chr21",14629,0.0824683506329873,0.115897682046359,0.346803063938721,0.284584308313834,"chr21"
"823","chr21",447679,0.329023419531609,0.22447551048979,0.382322353552929,0.504419911601768,"chr21"
"824","chr21",745314,0.590168196636067,0.403871922561549,0.0862782744345113,0.504419911601768,"chr21"
"825","chr21",1166876,0.951680966380672,0.917471650566989,0.772054558908822,0.105317893642127,"chr21"
"826","chr21",1583256,0.176106477870443,0.370322593548129,0.56204875902482,0.0198296034079318,"chr21"
"827","chr21",1903766,0.700895982080358,0.754584908301834,0.591528169436611,0.624817503649927,"chr21"
"828","chr21",2280464,0.701165976680466,0.567978640427191,0.794214115717686,0.0198296034079318,"chr21"
"829","chr21",2982467,0.283704325913482,0.364012719745605,0.176196476070479,0.624817503649927,"chr21"
"830","chr21",3440103,0.74722505549889,0.77262454750905,0.356122877542449,0.911001779964401,"chr21"
"831","chr21",3933428,0.763554728905422,0.572668546629067,0.561318773624528,0.284584308313834,"chr21"
"832","chr21",4255789,0.596568068638627,0.464580708385832,0.512739745205096,0.284584308313834,"chr21"
"833","chr21",4754625,0.929151416971661,0.855052898942021,0.893882122357553,0.504419911601768,"chr21"
"834","chr21",5429372,0.519079618407632,0.376312473750525,0.395772084558309,0.284584308313834,"chr21"
"835","chr21",6238682,0.29097418051639,0.387432251354973,0.285604287914242,0.284584308313834,"chr21"
"836","chr21",6872281,0.709685806283874,0.780014399712006,0.859152816943661,0.284584308313834,"chr21"
"837","chr21",7474240,0.0254094918101638,0.0292994140117198,0.0276594468110638,0.284584308313834,"chr21"
"838","chr21",7980947,0.960640787184256,0.983780324393512,0.988440231195376,0.911001779964401,"chr21"
"839","chr21",8953010,0.548059038819224,0.0950880982380353,0.0795784084318314,0.284584308313834,"chr21"
"840","chr21",9733495,0.487720245595088,0.469310613787724,0.418601627967441,0.504419911601768,"chr21"
"841","chr21",10234649,0.381962360752785,0.110607787844243,0.149327013459731,0.757994840103198,"chr21"
"842","chr21",10691888,0.390792184156317,0.46245075098498,0.305263894722106,0.105317893642127,"chr21"
"843","chr21",11669693,0.853702925941481,0.914981700365993,0.928821423571529,0.0198296034079318,"chr21"
"844","chr21",12535749,0.476630467390652,0.56029879402412,0.678426431471371,0.105317893642127,"chr21"
"845","chr21",13105200,0.155146897062059,0.256704865902682,0.235685286294274,0.105317893642127,"chr21"
